family,file_read,file_created,regkey_written,regkey_read,apistats,command_line,directory_enumerated,dll_loaded,tree_command_line,arguments,urls,proc_pid
G,0,0,0,0,0,0,0,0,0,0,6,1
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,9,1
G,0,0,0,0,0,0,0,0,0,0,26,4
G,0,0,0,0,0,0,0,0,0,0,4,5
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,119,0,0,0,1,8,4
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,0,0,0,22,8
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,3,2
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,10,3
G,0,0,0,0,0,0,0,0,0,0,30,5
G,0,0,0,0,0,222,0,0,0,2,7,9
G,0,0,0,0,0,0,0,0,0,0,2,3
G,3,0,0,0,0,81,0,0,0,1,7,7
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,6,4
G,0,0,0,0,0,0,0,0,0,0,28,4
G,0,0,0,0,0,119,0,0,0,1,4,1
G,0,0,0,0,0,0,0,0,0,0,2,0
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,0,0,0,0,0,19,3
G,0,0,0,0,0,0,0,0,0,0,1,4
G,0,0,0,0,0,0,0,0,0,0,18,3
G,0,0,0,0,0,0,0,0,0,0,5,7
G,0,0,0,0,0,0,0,0,0,0,2,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,2113,0,0,0,50,3,7
G,0,0,0,0,0,0,0,0,0,0,7,0
G,0,0,0,0,0,2212,0,0,0,53,24,13
G,0,0,0,0,0,0,0,0,0,0,4,5
G,0,0,0,0,0,129,0,0,0,2,8,10
G,0,0,0,0,0,81,0,0,0,1,28,7
G,0,0,0,0,0,0,0,0,0,0,3,1
G,0,0,0,0,0,0,0,0,0,0,2,1
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,119,0,0,0,1,9,3
G,0,0,0,0,0,0,0,0,0,0,25,4
G,0,0,0,0,0,0,0,0,0,0,5,1
G,0,0,0,0,0,0,0,0,0,0,3,1
G,0,0,0,0,0,0,0,0,0,0,6,1
G,0,0,0,0,0,48,0,0,0,1,11,2
G,0,0,0,0,0,0,0,0,0,0,5,4
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,24,5
G,0,0,0,0,0,0,0,0,0,0,6,8
G,0,0,0,0,0,0,0,0,0,0,4,2
G,0,0,0,0,0,147,0,0,0,2,2,2
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,0,0,0,0,0,10,3
G,0,0,0,0,0,0,0,0,0,0,31,3
G,0,0,0,0,0,0,0,0,0,0,7,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,10,6
G,0,0,0,0,0,0,0,0,0,0,7,0
G,0,0,0,0,0,0,0,0,0,0,7,1
G,0,0,0,0,0,0,0,0,0,0,10,7
G,5,0,0,0,0,99,0,0,0,1,30,7
G,0,0,0,0,0,0,0,0,0,0,12,1
G,0,0,0,0,0,81,0,0,0,1,5,12
G,0,0,0,0,0,0,0,0,0,0,3,2
G,0,0,0,0,0,0,0,0,0,0,6,1
G,0,0,0,0,0,0,0,0,0,0,7,3
G,0,0,0,0,0,0,0,0,0,0,6,1
G,0,0,0,0,0,0,0,0,0,0,20,3
G,0,0,0,0,0,0,0,0,0,0,7,4
G,0,0,0,0,0,0,0,0,0,0,3,3
G,0,0,0,0,0,0,0,0,0,0,5,4
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,25,2
G,0,0,0,0,0,0,0,0,0,0,8,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,4,3
G,0,0,0,0,0,0,0,0,0,0,12,2
G,0,0,0,0,0,395,0,0,0,9,4,2
G,0,0,0,0,0,0,0,0,0,0,27,2
G,0,0,0,0,0,81,0,0,0,1,5,4
G,0,0,0,0,0,0,0,0,0,0,24,7
G,0,0,0,0,0,0,0,0,0,0,14,2
G,0,0,0,0,0,0,0,0,0,0,4,3
G,0,0,0,0,0,0,0,0,0,0,4,1
G,1,0,0,0,0,5912,0,0,0,127,37,11
G,0,0,0,0,0,3801,0,0,0,85,50,9
G,0,0,0,0,0,4313,0,0,0,92,106,16
G,0,0,0,0,0,799,0,0,0,18,12,1
G,0,0,0,0,0,0,0,0,0,0,24,2
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,5,3
G,0,0,0,0,0,1599,0,0,0,36,23,2
G,0,0,0,0,0,799,0,0,0,18,10,4
G,0,0,0,0,0,81,0,0,0,1,10,2
G,0,0,0,0,0,0,0,0,0,0,2,2
G,0,0,0,0,0,3220,0,0,0,73,33,11
G,0,0,0,0,0,0,0,0,0,0,28,7
G,0,0,0,0,0,0,0,0,0,0,2,1
G,0,0,0,0,0,800,0,0,0,18,17,2
G,0,0,0,0,0,800,0,0,0,18,14,5
G,0,0,0,0,0,0,0,0,0,0,7,5
G,0,0,0,0,0,0,0,0,0,0,7,1
G,0,0,0,0,0,2403,0,0,0,54,21,6
G,0,0,0,0,0,0,0,0,0,0,33,5
G,0,0,0,0,0,0,0,0,0,0,2,0
G,0,0,0,0,0,0,0,0,0,0,5,1
G,0,0,0,0,0,0,0,0,0,0,13,0
G,0,0,0,0,0,0,0,0,0,0,2,0
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,7,4
G,0,0,0,0,0,0,0,0,0,0,23,4
G,0,0,0,0,0,0,0,0,0,0,8,3
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,0,0,0,0,0,5,3
G,0,0,0,0,0,0,0,0,0,0,2,0
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,7,1
G,3,0,0,0,0,3007,0,0,0,67,14,7
G,0,0,0,0,0,4000,0,0,0,90,62,8
G,0,0,0,0,0,0,0,0,0,0,3,3
G,0,0,0,0,0,0,0,0,0,0,2,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,15,4
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,81,0,0,0,1,6,8
G,0,0,0,0,0,81,0,0,0,1,15,3
G,0,0,0,0,0,0,0,0,0,0,4,2
G,0,0,0,0,0,81,0,0,0,1,30,3
G,0,0,0,0,0,0,0,0,0,0,9,1
G,0,0,0,0,0,395,0,0,0,9,5,3
G,0,0,0,0,0,0,0,0,0,0,6,1
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,7,0
G,0,0,0,0,0,0,0,0,0,0,26,1
G,0,0,0,0,0,81,0,0,0,1,11,2
G,0,0,0,0,0,0,0,0,0,0,2,1
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,81,0,0,0,1,10,2
G,0,0,0,0,0,0,0,0,0,0,12,1
G,0,0,0,0,0,0,0,0,0,0,9,0
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,2,1
G,0,0,0,0,0,0,0,0,0,0,7,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,6,2
G,0,0,0,0,0,0,0,0,0,0,35,12
G,5,0,0,0,0,0,0,0,0,0,32,1
G,0,0,0,0,0,0,0,0,0,0,7,7
G,0,0,0,0,0,0,0,0,0,0,7,4
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,7,1
G,0,0,0,0,0,81,0,0,0,1,22,3
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,7,3
G,0,0,0,0,0,0,0,0,0,0,7,3
G,0,0,0,0,0,48,0,0,0,1,5,4
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,4,6
G,0,0,0,0,0,0,0,0,0,0,26,2
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,81,0,0,0,1,3,6
G,0,0,0,0,0,0,0,0,0,0,7,7
G,0,0,0,0,0,100,0,0,0,3,25,5
G,0,0,0,0,0,81,0,0,0,1,8,4
G,0,0,0,0,0,0,0,0,0,0,27,5
G,0,0,0,0,0,0,0,0,0,0,1,1
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,2,1
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,0,0,0,0,0,20,2
G,0,0,0,0,0,0,0,0,0,0,7,2
G,0,0,0,0,0,0,0,0,0,0,7,2
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,8,6
G,0,0,0,0,0,0,0,0,0,0,22,5
G,0,0,0,0,0,99,0,0,0,1,0,6
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,5,1
G,0,0,0,0,0,0,0,0,0,0,3,8
G,0,0,0,0,0,0,0,0,0,0,3,2
G,0,0,0,0,0,50,0,0,0,1,11,3
G,0,0,0,0,0,0,0,0,0,0,12,1
G,0,0,0,0,0,0,0,0,0,0,34,3
G,0,0,0,0,0,0,0,0,0,0,6,1
G,0,0,0,0,0,0,0,0,0,0,7,3
G,0,0,0,0,0,0,0,0,0,0,4,2
G,0,0,0,0,0,0,0,0,0,0,7,1
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,11,0
G,0,0,0,0,0,0,0,0,0,0,1,1
G,0,0,0,0,0,81,0,0,0,1,20,1
G,0,0,0,0,0,0,0,0,0,0,10,5
G,0,0,0,0,0,0,0,0,0,0,2,0
G,0,0,0,0,0,0,0,0,0,0,7,5
G,0,0,0,0,0,0,0,0,0,0,0,3
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,6,6
G,0,0,0,0,0,0,0,0,0,0,19,1
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,4,3
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,48,0,0,0,1,7,5
G,0,0,0,0,0,0,0,0,0,0,10,0
G,0,0,0,0,0,0,0,0,0,0,11,3
G,0,0,0,0,0,50,0,0,0,1,35,4
G,3,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,9,0
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,5,3
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,81,0,0,0,1,24,3
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,6,5
G,0,0,0,0,0,99,0,0,0,1,5,3
G,0,0,0,0,0,48,0,0,0,1,4,3
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,8,3
G,0,0,0,0,0,0,0,0,0,0,24,4
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,1,1
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,0,0,0,7,1
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,10,2
G,5,0,0,0,0,81,0,0,0,1,49,4
G,0,0,0,0,0,0,0,0,0,0,8,0
G,0,0,0,0,0,0,0,0,0,0,3,6
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,8,2
G,0,0,0,0,0,0,0,0,0,0,7,0
G,0,0,0,0,0,0,0,0,0,0,10,0
G,0,0,0,0,0,81,0,0,0,1,11,4
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,5,3
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,28,5
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,5,7
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,5,1
G,0,0,0,0,0,81,0,0,0,1,11,4
G,0,0,0,0,0,0,0,0,0,0,15,2
G,0,0,0,0,0,81,0,0,0,1,23,7
G,0,0,0,0,0,81,0,0,0,1,13,3
G,0,0,0,0,0,395,0,0,0,9,4,1
G,0,0,0,0,0,0,0,0,0,0,4,2
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,1,2
G,0,0,0,0,0,0,0,0,0,0,5,4
G,0,0,0,0,0,2659,0,0,0,57,9,6
G,0,0,0,0,0,1198,0,0,0,26,107,14
G,0,0,0,0,0,1197,0,0,0,26,53,10
G,0,0,0,0,0,1085,0,0,0,26,38,11
G,0,0,0,0,0,2189,0,0,0,51,17,13
G,0,0,0,0,0,476,0,0,0,10,3,12
G,0,0,0,0,0,0,0,0,0,0,5,10
G,0,0,0,0,0,332,0,0,0,12,3,10
G,0,0,0,0,0,1183,0,0,0,29,33,12
G,0,0,0,0,0,81,0,0,0,1,19,12
G,0,0,0,0,0,0,0,0,0,0,3,12
G,0,0,0,0,0,0,0,0,0,0,6,11
G,0,0,0,0,0,1835,0,0,0,42,59,15
G,0,0,0,0,0,395,0,0,0,9,0,6
G,17,0,0,0,0,1923,0,0,0,59,140,20
G,0,0,0,0,0,81,0,0,0,1,39,9
G,0,0,0,0,0,0,0,0,0,0,74,10
G,2,0,0,0,0,0,0,0,0,0,35,10
G,4,0,0,0,0,393,0,0,0,9,62,11
G,7,0,0,0,0,200,0,0,0,2,60,10
G,0,0,0,0,0,0,0,0,0,0,31,6
G,2,0,0,0,0,1705,0,0,0,33,35,12
G,0,0,0,0,0,162,0,0,0,2,41,6
G,12,0,0,0,0,411,0,0,0,11,95,12
G,0,0,0,0,0,48,0,0,0,1,47,13
G,0,0,0,0,0,0,0,0,0,0,28,6
G,0,0,0,0,0,81,0,0,0,1,38,11
G,0,0,0,0,0,81,0,0,0,1,33,11
G,0,0,0,0,0,0,0,0,0,0,46,11
G,0,0,0,0,0,81,0,0,0,1,39,11
G,0,0,0,0,0,0,0,0,0,0,40,11
G,0,0,0,0,0,162,0,0,0,2,53,12
G,0,0,0,0,0,81,0,0,0,1,46,13
G,0,0,0,0,0,48,0,0,0,1,36,13
G,0,0,0,0,0,81,0,0,0,1,40,11
G,0,0,0,0,0,476,0,0,0,10,38,9
G,0,0,0,0,0,3131,0,0,0,74,70,13
G,0,0,0,0,0,1600,0,0,0,40,71,12
G,0,0,0,0,0,180,0,0,0,2,39,12
G,0,0,0,0,0,162,0,0,0,2,63,12
G,0,0,0,0,0,2188,0,0,0,51,34,11
G,0,0,0,0,0,119,0,0,0,1,39,12
G,0,0,0,0,0,0,0,0,0,0,36,10
G,0,0,0,0,0,0,0,0,0,0,42,9
G,0,0,0,0,0,81,0,0,0,1,45,8
G,0,0,0,0,0,1117,0,0,0,25,55,8
G,0,0,0,0,0,0,0,0,0,0,33,8
G,0,0,0,0,0,0,0,0,0,0,39,13
G,0,0,0,0,0,0,0,0,0,0,37,9
G,0,0,0,0,0,0,0,0,0,0,48,9
G,0,0,0,0,0,238,0,0,0,6,43,11
G,0,0,0,0,0,0,0,0,0,0,36,10
G,0,0,0,0,0,0,0,0,0,0,35,9
G,0,0,0,0,0,81,0,0,0,1,38,11
G,0,0,0,0,0,162,0,0,0,2,37,11
G,0,0,0,0,0,81,0,0,0,1,37,10
G,0,0,0,0,0,0,0,0,0,0,33,10
G,0,0,0,0,0,81,0,0,0,1,50,10
G,0,0,0,0,0,48,0,0,0,1,37,15
G,0,0,0,0,0,114,0,0,0,1,46,10
G,0,0,0,0,0,0,0,0,0,0,36,8
G,0,0,0,0,0,0,0,0,0,0,39,10
G,0,0,0,0,0,162,0,0,0,2,47,16
G,0,0,0,0,0,0,0,0,0,0,47,10
G,0,0,0,0,0,238,0,0,0,6,64,14
G,0,0,0,0,0,324,0,0,0,4,73,13
G,0,0,0,0,0,162,0,0,0,2,80,20
G,0,0,0,0,0,324,0,0,0,4,78,13
G,0,0,0,0,0,0,0,0,0,0,42,8
G,0,0,0,0,0,162,0,0,0,2,44,9
G,0,0,0,0,0,281,0,0,0,3,50,11
G,0,0,0,0,0,162,0,0,0,2,53,12
G,0,0,0,0,0,212,0,0,0,4,50,4
G,0,0,0,0,0,0,0,0,0,0,45,10
G,0,0,0,0,0,3390,0,0,0,86,81,13
G,0,0,0,0,0,2576,0,0,0,63,41,16
G,0,0,0,0,0,243,0,0,0,3,57,10
G,0,0,0,0,0,0,0,0,0,0,51,11
G,0,0,0,0,0,162,0,0,0,2,50,9
G,0,0,0,0,0,1397,0,0,0,29,43,13
G,0,0,0,0,0,0,0,0,0,0,50,8
G,0,0,0,0,0,0,0,0,0,0,35,9
G,0,0,0,0,0,1035,0,0,0,24,42,10
G,0,0,0,0,0,154,0,0,0,2,46,12
G,0,0,0,0,0,243,0,0,0,3,66,23
G,0,0,0,0,0,350,0,0,0,5,39,12
G,0,0,0,0,0,162,0,0,0,2,42,9
G,0,0,0,0,0,422,0,0,0,6,38,13
G,0,0,0,0,0,154,0,0,0,3,73,10
G,0,0,0,0,0,291,0,0,0,4,54,12
G,0,0,0,0,0,1117,0,0,0,25,43,11
G,0,0,0,0,0,0,0,0,0,0,51,7
G,0,0,0,0,0,0,0,0,0,0,31,6
G,0,0,0,0,0,81,0,0,0,1,39,12
G,0,0,0,0,0,81,0,0,0,1,43,11
G,0,0,0,0,0,81,0,0,0,1,31,12
G,0,0,0,0,0,0,0,0,0,0,40,8
G,0,0,0,0,0,0,0,0,0,0,35,11
G,0,0,0,0,0,81,0,0,0,1,38,12
G,0,0,0,0,0,0,0,0,0,0,48,9
G,0,0,0,0,0,395,0,0,0,9,45,11
G,0,0,0,0,0,0,0,0,0,0,45,8
G,0,0,0,0,0,0,0,0,0,0,53,11
G,0,0,0,0,0,0,0,0,0,0,14,4
G,0,0,0,0,0,81,0,0,0,1,39,13
G,0,0,0,0,0,81,0,0,0,1,30,8
G,0,0,0,0,0,0,0,0,0,0,42,10
G,0,0,0,0,0,0,0,0,0,0,32,13
G,0,0,0,0,0,0,0,0,0,0,40,10
G,0,0,0,0,0,0,0,0,0,0,32,12
G,0,0,0,0,0,81,0,0,0,1,42,12
G,0,0,0,0,0,48,0,0,0,1,35,12
G,0,0,0,0,0,0,0,0,0,0,23,4
G,0,0,0,0,0,81,0,0,0,1,12,6
G,0,0,0,0,0,0,0,0,0,0,7,11
G,0,0,0,0,0,0,0,0,0,0,10,9
G,0,0,0,0,0,159,0,0,0,2,50,7
G,0,0,0,0,0,0,0,0,0,0,31,5
G,0,0,0,0,0,0,0,0,0,0,8,2
G,0,0,0,0,210,0,301,5166,0,0,4,0
G,0,0,0,0,238,0,327,5116,0,0,3,0
G,0,0,0,0,4,0,4,95,0,0,0,1
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,0,0,1,0,0,1,1
G,0,0,0,0,0,0,0,0,0,0,4,1
G,0,0,0,0,0,0,0,0,0,0,3,0
G,0,0,0,0,0,0,0,0,0,0,2,1
G,0,0,0,0,0,0,0,0,0,0,1,2
G,0,0,0,0,0,0,0,0,0,0,30,0
G,0,0,0,0,0,0,0,1,0,0,5,1
G,0,0,0,0,0,0,0,0,0,0,5,1
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,5,0
G,0,0,0,0,0,0,0,0,0,0,1,1
G,0,0,0,0,0,0,0,0,0,0,1,2
G,0,0,0,0,0,0,0,0,0,0,6,0
G,0,0,0,0,0,0,0,0,0,0,1,2
G,0,0,0,0,0,0,0,0,0,0,4,0
G,0,0,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,0,0,0,1,4
G,0,0,0,0,0,0,0,0,0,0,27,0
G,0,0,0,0,0,0,0,0,0,0,4,2
G,0,0,0,0,0,0,0,0,0,0,2,1
G,0,0,0,0,0,0,0,0,0,0,19,1
G,0,0,0,0,0,0,0,7,0,0,7,1
G,0,0,0,0,0,0,0,0,0,0,7,1
G,0,0,0,0,0,0,0,0,0,0,1,1
G,0,0,0,0,0,0,0,0,0,0,1,1
G,0,0,0,0,463,1280,7,10812,3098,8,1,6
G,0,0,0,0,0,0,0,0,0,0,1,6
G,0,0,0,0,18,1781,10,443,3237,21,2,8
G,0,0,0,0,0,0,0,0,0,0,2,5
G,0,0,0,0,8,147,4,147,0,2,2,11
G,0,0,0,0,11,1572,11,208,5510,8,3,8
G,0,0,0,0,0,0,0,42,0,0,26,1
G,0,0,0,0,0,0,0,0,0,0,4,2
G,0,0,0,0,0,0,0,0,0,0,2,2
G,0,0,0,0,0,0,0,0,0,0,1,5
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,3,2
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,0,4
G,0,0,0,0,0,0,0,0,0,0,0,3
G,0,0,0,0,0,0,0,0,0,0,1,2
G,0,0,0,0,0,0,0,0,0,0,1,3
G,0,0,0,0,0,0,0,0,0,0,1,2
G,0,0,0,0,0,0,0,0,0,0,4,4
G,0,0,0,0,0,0,0,0,0,0,0,4
G,0,0,0,0,0,0,0,0,0,0,1,7
G,0,0,0,0,0,0,0,0,0,0,1,6
G,0,0,0,0,0,0,0,0,0,0,0,7
G,0,0,0,0,0,0,0,0,0,0,0,7
G,0,0,0,0,0,0,0,0,0,0,1,7
G,0,0,0,0,11,1394,5,210,8469,22,2,12
G,0,0,0,0,11,1572,11,238,5510,8,1,8
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,13,195,5,241,0,3,2,6
G,0,0,0,0,1,81,1,28,0,1,4,3
G,0,0,0,0,0,0,0,0,0,0,2,1
G,0,0,0,0,1,48,2,38,0,1,4,8
G,0,0,0,0,0,0,0,0,0,0,6,3
G,0,0,0,0,6,48,2,90,0,1,21,7
G,0,0,0,0,0,0,0,0,0,0,41,1
G,0,0,0,0,0,0,0,1,0,0,11,1
G,0,0,0,0,0,0,0,0,0,0,5,2
G,0,0,0,0,0,0,0,0,0,0,3,2
G,0,0,0,0,0,0,0,0,0,0,4,2
G,0,0,0,0,13,195,5,271,0,3,3,6
G,0,0,0,0,0,0,0,0,0,0,0,4
G,0,0,0,0,0,0,0,0,0,0,1,5
G,0,0,0,0,0,0,0,0,0,0,2,7
G,0,0,0,0,23,1172,9,377,8825,20,6,12
G,0,0,0,0,1,81,1,27,0,1,0,8
G,0,0,0,0,1,81,1,27,0,1,5,7
G,0,0,0,0,42,11753,72,883,4523,205,28,17
G,0,0,0,0,8,979,3,120,52,12,22,4
G,0,0,0,0,36,2836,39,631,8451,73,96,11
G,0,0,0,0,5,321,2,156,3271,10,29,4
G,0,0,0,0,14,378,6,246,0,5,6,10
G,0,0,0,0,5,411,2,157,3316,10,14,2
G,0,0,0,0,0,0,0,3,0,0,1,1
G,0,0,0,0,0,0,0,0,0,0,0,1
E,0,0,0,11,38,0,5,0,3,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
L,0,1,0,66,28,1,0,7,1,5,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
L,6,1,7,404,254,7,2397,44,2,147,0,5
E,0,0,0,5,54,2,0,13,2,49,0,2
G,0,0,0,2,16,0,0,1,2,1,0,1
L,0,1,1,25,123,5,13,14,4,22,8,4
G,0,0,0,9,36,0,0,13,2,3,0,0
E,2000,122,0,28,62,0,130,10,2,156,0,0
G,0,5,0,4,28,1,0,12,2,0,0,0
E,1686,515,9,636,267,6,543,21,2,260,0,3
L,0,0,0,0,11,0,0,1,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,1243,78,0,28,62,0,85,10,2,159,0,0
G,0,5,0,4,28,1,0,12,2,0,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
E,0,0,0,50,67,2,0,10,2,46,3,4
E,1228,78,0,28,62,0,85,10,2,155,0,0
E,0,0,0,1,12,0,0,1,2,0,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
E,1306,2446,15,931,297,4,1188,28,3,174,10,8
L,0,0,0,0,14,1,0,0,1,10,0,2
L,5,1,3,121,200,7,1137,14,2,141,10,4
L,0,0,0,0,14,1,0,0,1,10,0,2
L,0,0,0,49,20,0,0,3,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,1,0,0,29,41,0,0,17,2,69,0,0
E,0,0,0,5,54,2,0,13,2,49,0,2
E,4420,237,13,1284,196,1,273,108,2,225,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,9,37,0,0,13,2,3,0,0
E,322,37,0,7,54,0,45,9,2,45,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
E,0,0,0,0,11,0,0,1,1,1,0,0
E,51,27,23,2756,385,7,247,102,3,61,354,3
E,1,3,6,104,196,2,3,24,2,29,3,1
G,8,9,0,168,184,2,1,44,2,72,0,0
L,6,1,7,266,217,5,1944,37,2,143,0,4
E,2346,2273,1,32,53,0,659,14,2,138,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,1085,131,8,143,61,0,66,17,2,120,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
